id,fullName,primaryNumber,birthDate,currentAge,nationality,height,weight,shootsCatches,currentTeam,primaryPosition
8478011,Louie Belpedio,47,1996-05-14,25,USA,"5' 11""",191,R,Minnesota Wild,D
8476924,Martin Frk,29,1993-10-05,27,CZE,"6' 1""",205,R,Los Angeles Kings,RW
8482067,Connor Mackey,3,1996-09-12,24,USA,"6' 2""",190,L,Calgary Flames,D
8474134,Yannick Weber,3,1988-09-23,32,CHE,"5' 11""",200,R,Pittsburgh Penguins,D
8476886,Slater Koekkoek,20,1994-02-18,27,CAN,"6' 2""",193,L,Edmonton Oilers,D
8478502,Dennis Gilbert,9,1996-10-30,24,USA,"6' 2""",216,L,Colorado Avalanche,D
8477202,Andrew Hammond,35,1988-02-11,33,CAN,"6' 1""",231,L,Minnesota Wild,G
8480884,Calen Addison,59,2000-04-11,21,CAN,"5' 11""",180,R,Minnesota Wild,D
8478436,David Kase,72,1997-01-28,24,CZE,"5' 11""",169,L,Philadelphia Flyers,RW
8480201,Maksim Sushko,64,1999-02-10,22,BLR,"6' 0""",206,L,Philadelphia Flyers,RW
8477240,Carter Rowney,24,1989-05-10,32,CAN,"6' 1""",208,R,Anaheim Ducks,C
8474613,Derek Stepan,21,1990-06-18,30,USA,"5' 11""",196,R,Ottawa Senators,C
8478040,Austin Poganski,53,1996-02-16,25,USA,"6' 1""",198,R,St. Louis Blues,RW
8481501,Artyom Zagidulin,50,1995-08-08,25,RUS,"6' 2""",180,L,Calgary Flames,G
8480058,Pierre-Olivier Joseph,73,1999-07-01,21,CAN,"6' 2""",185,L,Pittsburgh Penguins,D
8478866,Dominik Simon,81,1994-08-08,26,CZE,"5' 11""",190,L,Calgary Flames,C
8476854,Hampus Lindholm,47,1994-01-20,27,SWE,"6' 3""",208,L,Anaheim Ducks,D
8474230,Micheal Haley,38,1986-03-30,35,CAN,"5' 11""",213,L,Ottawa Senators,LW
8479361,Joseph Woll,60,1998-07-12,22,USA,"6' 4""",203,L,Toronto Maple Leafs,G
8479933,Gerald Mayhew,26,1992-12-31,28,USA,"5' 9""",161,R,Minnesota Wild,C
8477947,Sonny Milano,12,1996-05-12,25,USA,"6' 0""",194,L,Anaheim Ducks,LW
8477480,Eric Comrie,1,1995-07-06,25,CAN,"6' 1""",175,L,Winnipeg Jets,G
8477680,Josh Currie,41,1992-10-29,28,CAN,"5' 10""",172,R,Pittsburgh Penguins,RW
8477464,Nic Petan,61,1995-03-22,26,CAN,"5' 9""",175,L,Toronto Maple Leafs,C
8477474,Madison Bowey,4,1995-04-22,26,CAN,"6' 2""",202,R,Vancouver Canucks,D
8476861,Oscar Dansk,35,1994-02-28,27,SWE,"6' 3""",204,L,Vegas Golden Knights,G
8480012,Elias Pettersson,40,1998-11-12,22,SWE,"6' 2""",176,L,Vancouver Canucks,C
8477512,Frederik Gauthier,34,1995-04-26,26,CAN,"6' 5""",239,L,Arizona Coyotes,C
8475186,John Moore,27,1990-11-19,30,USA,"6' 2""",210,L,Boston Bruins,D
8476470,Nathan Beaulieu,88,1992-12-05,28,CAN,"6' 2""",200,L,Winnipeg Jets,D
8480313,Logan Thompson,36,1997-02-25,24,CAN,"6' 4""",201,R,Vegas Golden Knights,G
8479288,Kasimir Kaskisuo,73,1993-10-02,27,FIN,"6' 3""",203,L,Nashville Predators,G
8479523,Lucas Carlsson,32,1997-07-05,23,SWE,"6' 0""",189,L,Florida Panthers,D
8475314,Anders Lee,27,1990-07-03,30,USA,"6' 3""",235,L,New York Islanders,LW
8479329,Frederic Allard,72,1997-12-27,23,CAN,"6' 1""",179,R,Nashville Predators,D
8475844,Kenny Agostino,18,1992-04-30,29,USA,"6' 0""",204,L,Toronto Maple Leafs,LW
8479968,Vinni Lettieri,40,1995-02-06,26,USA,"5' 11""",185,R,Anaheim Ducks,C
8480771,Daniel Brickley,78,1995-03-30,26,USA,"6' 3""",203,L,Los Angeles Kings,D
8471677,Jack Johnson,27,1987-01-13,34,USA,"6' 1""",227,L,New York Rangers,D
8470626,Loui Eriksson,21,1985-07-17,35,SWE,"6' 2""",179,L,Vancouver Canucks,LW
8476285,Matthew Peca,53,1993-04-27,28,CAN,"5' 8""",182,L,Ottawa Senators,C
8475869,Brandon Davidson,88,1991-08-21,29,CAN,"6' 2""",209,L,Buffalo Sabres,D
8476404,Andy Andreoff,10,1991-05-17,29,CAN,"6' 1""",203,L,Philadelphia Flyers,C
8474291,Jay Beagle,83,1985-10-16,35,CAN,"6' 3""",210,R,Vancouver Canucks,C
8478916,Joey Daccord,34,1996-08-19,24,USA,"6' 2""",197,L,Ottawa Senators,G
8481147,Reese Johnson,52,1998-07-10,22,CAN,"6' 1""",193,R,Chicago Blackhawks,C
8478057,Dakota Joshua,54,1996-05-15,25,USA,"6' 2""",199,L,St. Louis Blues,C
8475766,Austin Watson,16,1992-01-13,29,USA,"6' 4""",198,R,Ottawa Senators,LW
8471228,Alexander Radulov,47,1986-07-05,34,RUS,"6' 1""",205,L,Dallas Stars,RW
8475755,Alexander Petrovic,15,1992-03-03,29,CAN,"6' 4""",216,R,Calgary Flames,D
8474736,Zac Rinaldo,36,1990-06-15,30,CAN,"5' 10""",192,L,Calgary Flames,C
8478212,Kodie Curran,44,1989-12-18,31,CAN,"6' 2""",200,L,Anaheim Ducks,D
8481058,Jesse Ylonen,56,1999-10-03,21,USA,"6' 0""",167,R,Montréal Canadiens,RW
8480083,C.J. Smith,49,1994-12-01,26,USA,"5' 11""",184,L,Buffalo Sabres,LW
8481186,Logan O'Connor,25,1996-08-14,24,USA,"6' 0""",175,R,Colorado Avalanche,RW
8480112,Hunter Miska,32,1995-07-07,25,USA,"6' 1""",175,L,Colorado Avalanche,G
8474697,Mark Borowiecki,90,1989-07-12,31,CAN,"6' 2""",204,L,Nashville Predators,D
8480158,Andreas Borgman,5,1995-06-18,25,SWE,"6' 0""",205,L,Tampa Bay Lightning,D
8479466,Patrick Russell,52,1993-01-04,28,DNK,"6' 1""",203,R,Edmonton Oilers,RW
8471676,Bobby Ryan,54,1987-03-17,34,USA,"6' 2""",208,R,Detroit Red Wings,RW
8474062,Riley Nash,20,1989-05-09,32,CAN,"6' 2""",188,R,Toronto Maple Leafs,C
8474636,Michael Hutchinson,30,1990-03-02,31,CAN,"6' 3""",198,R,Toronto Maple Leafs,G
8479996,Cody Glass,9,1999-04-01,22,CAN,"6' 3""",206,R,Vegas Golden Knights,C
8475848,Brendan Gallagher,11,1992-05-06,29,CAN,"5' 9""",183,R,Montréal Canadiens,RW
8481001,Veini Vehvilainen,35,1997-02-13,24,FIN,"6' 0""",181,L,Toronto Maple Leafs,G
8476432,Boone Jenner,38,1993-06-15,27,CAN,"6' 2""",207,L,Columbus Blue Jackets,C
8477952,Robby Fabbri,14,1996-01-22,25,CAN,"5' 10""",190,L,Detroit Red Wings,C
8480434,Sean Durzi,50,1998-10-21,22,CAN,"6' 0""",185,R,Los Angeles Kings,D
8482055,Drew O'Connor,10,1998-06-09,22,USA,"6' 3""",200,L,Pittsburgh Penguins,LW
8481442,Brady Keeper,25,1996-06-05,24,CAN,"6' 2""",197,R,Florida Panthers,D
8478460,Zach Werenski,8,1997-07-19,23,USA,"6' 2""",218,L,Columbus Blue Jackets,D
8474207,Nick Holden,22,1987-05-15,34,CAN,"6' 4""",214,L,Vegas Golden Knights,D
8481031,Ivan Prosvetov,50,1999-03-05,22,RUS,"6' 5""",175,L,Arizona Coyotes,G
8477887,Patrick Brown,38,1992-05-29,28,USA,"6' 1""",210,R,Vegas Golden Knights,C
8478029,Chase De Leo,58,1995-10-25,25,USA,"5' 9""",186,L,Anaheim Ducks,C
8480467,Austin Strand,71,1997-02-17,24,CAN,"6' 3""",216,R,Los Angeles Kings,D
8481105,Otto Leskinen,64,1997-02-06,24,FIN,"5' 11""",187,L,Montréal Canadiens,D
8480965,Antti Suomela,40,1994-03-17,27,FIN,"6' 0""",180,L,Toronto Maple Leafs,C
8480945,Juuso Riikola,50,1993-11-09,27,FIN,"6' 0""",189,L,Pittsburgh Penguins,D
8477544,Philippe Maillet,16,1992-11-07,28,CAN,"5' 10""",174,L,Washington Capitals,C
8480021,Jack Studnicka,23,1999-02-18,22,CAN,"6' 1""",171,R,Boston Bruins,C
8478485,Zach Senyshyn,19,1997-03-30,24,CAN,"6' 1""",207,R,Boston Bruins,RW
8475735,Greg McKegg,18,1992-06-17,28,CAN,"6' 0""",194,L,Boston Bruins,C
8478888,Cameron Hughes,53,1996-10-09,24,CAN,"5' 11""",160,L,Boston Bruins,C
8479546,Oskar Steen,62,1998-03-09,23,SWE,"5' 9""",188,R,Boston Bruins,C
8478131,Ondrej Kase,28,1995-11-08,25,CZE,"6' 0""",190,R,Boston Bruins,RW
8476390,Joseph Cramarossa,56,1992-10-26,28,CAN,"6' 0""",188,L,Minnesota Wild,C
8471817,Ryan Reaves,75,1987-01-20,34,CAN,"6' 2""",225,R,Vegas Golden Knights,RW
8480913,Jordan Gross,79,1995-05-09,26,USA,"5' 10""",190,R,Arizona Coyotes,D
8479387,Keaton Middleton,67,1998-02-10,23,CAN,"6' 6""",240,L,Colorado Avalanche,D
8481433,Taro Hirose,67,1996-06-30,24,CAN,"5' 10""",162,L,Detroit Red Wings,LW
8475461,Andrew Agozzino,26,1991-01-03,30,CAN,"5' 10""",187,L,Anaheim Ducks,LW
8476931,Jake McCabe,19,1993-10-12,27,USA,"6' 1""",204,L,Buffalo Sabres,D
8478403,Jack Eichel,9,1996-10-28,24,USA,"6' 2""",213,R,Buffalo Sabres,C
8475613,Nate Prosser,39,1986-05-07,35,USA,"6' 2""",201,R,Philadelphia Flyers,D
8479293,Brandon Tanev,13,1991-12-31,29,CAN,"6' 0""",180,L,Pittsburgh Penguins,LW
8475716,Martin Marincin,52,1992-02-18,29,SVK,"6' 5""",217,L,Toronto Maple Leafs,D
8476443,Xavier Ouellet,61,1993-07-29,27,FRA,"6' 0""",199,L,Montréal Canadiens,D
8474125,Carl Gunnarsson,4,1986-11-09,34,SWE,"6' 2""",198,L,St. Louis Blues,D
8480849,Barrett Hayton,29,2000-06-09,20,CAN,"6' 1""",190,L,Arizona Coyotes,C
8476897,Oskar Sundqvist,70,1994-03-23,27,SWE,"6' 3""",209,R,St. Louis Blues,C
8482248,Fredrik Handemark,37,1993-08-27,27,SWE,"6' 4""",210,L,San Jose Sharks,C
8476396,Steven Fogarty,17,1993-04-19,28,USA,"6' 3""",204,R,Buffalo Sabres,C
8477149,Scott Sabourin,49,1992-07-30,28,CAN,"6' 3""",208,R,Toronto Maple Leafs,RW
8478465,Guillaume Brisebois,55,1997-07-21,23,CAN,"6' 2""",175,L,Vancouver Canucks,D
8479381,Nick Caamano,17,1998-09-07,22,CAN,"6' 3""",200,L,Dallas Stars,RW
8477573,Nathan Walker,26,1994-02-07,27,AUS,"5' 9""",186,L,St. Louis Blues,LW
8480001,Urho Vaakanainen,58,1999-01-01,22,FIN,"6' 1""",185,L,Boston Bruins,D
8480221,Drake Rymsha,43,1998-08-06,22,USA,"6' 0""",187,R,Los Angeles Kings,C
8477234,Troy Grosenick,1,1989-08-27,31,USA,"6' 1""",185,L,Los Angeles Kings,G
8482072,Jack Ahcan,54,1997-05-18,23,USA,"5' 8""",178,L,Boston Bruins,D
8478435,Dan Vladar,80,1997-08-20,23,CZE,"6' 5""",185,L,Boston Bruins,G
8478074,Anthony Angello,57,1996-03-06,25,USA,"6' 5""",210,R,Pittsburgh Penguins,RW
8478446,Glenn Gawdin,42,1997-03-25,24,CAN,"6' 1""",191,R,Calgary Flames,C
8480848,Ty Dellandrea,10,2000-07-21,20,CAN,"6' 1""",190,R,Dallas Stars,C
8476166,Taylor Fedun,42,1988-06-04,32,CAN,"6' 1""",200,R,Dallas Stars,D
8477455,Jacob de la Rose,61,1995-05-20,25,SWE,"6' 3""",215,L,St. Louis Blues,LW
8474685,Matt Calvert,11,1989-12-24,31,CAN,"5' 11""",186,L,Colorado Avalanche,LW
8481524,Bowen Byram,4,2001-06-13,19,CAN,"6' 1""",190,L,Colorado Avalanche,D
8481516,Joel Kellman,46,1994-05-25,26,SWE,"5' 11""",192,L,San Jose Sharks,C
8477085,Ashton Sautner,29,1994-05-27,26,CAN,"6' 1""",195,L,Vancouver Canucks,D
8478136,Jacob Middleton,21,1996-01-02,25,CAN,"6' 3""",210,L,San Jose Sharks,D
8476442,Matt Nieto,83,1992-11-05,28,USA,"5' 11""",185,L,San Jose Sharks,LW
8478841,Colton White,2,1997-05-03,24,CAN,"6' 1""",185,L,New Jersey Devils,D
8480022,Michael Dipietro,65,1999-06-09,21,CAN,"6' 0""",200,L,Vancouver Canucks,G
8474066,Thomas Hickey,34,1989-02-08,32,CAN,"6' 0""",186,L,New York Islanders,D
8482623,Josh Dunne,21,1998-12-08,22,USA,"6' 4""",210,L,Columbus Blue Jackets,C
8477494,Jonathan Drouin,92,1995-03-28,26,CAN,"5' 11""",201,L,Montréal Canadiens,LW
8478512,Austin Czarnik,11,1992-12-12,28,USA,"5' 9""",175,R,New York Islanders,C
8479356,Kieffer Bellows,20,1998-06-10,22,USA,"6' 0""",195,L,New York Islanders,LW
8479382,Connor Bunnaman,82,1998-04-16,23,CAN,"6' 1""",207,L,Philadelphia Flyers,C
8481582,Nicholas Robertson,89,2001-09-11,19,USA,"5' 9""",164,L,Toronto Maple Leafs,LW
8474567,Zach Bogosian,22,1990-07-15,30,USA,"6' 2""",200,R,Toronto Maple Leafs,D
8481668,Arturs Silovs,76,2001-03-22,20,LVA,"6' 4""",203,L,Vancouver Canucks,G
8481019,David Gustafsson,19,2000-04-11,21,SWE,"6' 2""",196,L,Winnipeg Jets,C
8480822,Martin Kaut,61,1999-10-02,21,CZE,"6' 2""",190,R,Colorado Avalanche,RW
8481178,Egor Zamula,54,2000-03-30,21,RUS,"6' 3""",177,L,Philadelphia Flyers,D
8477448,Marko Dano,56,1994-11-30,26,SVK,"5' 11""",201,L,Winnipeg Jets,LW
8478492,Ilya Samsonov,30,1997-02-22,24,RUS,"6' 3""",200,L,Washington Capitals,G
8477541,Dakota Mermis,57,1994-01-05,27,USA,"6' 0""",196,L,Minnesota Wild,D
8477366,Luke Johnson,41,1994-09-19,26,USA,"5' 11""",174,R,Minnesota Wild,C
8480011,Klim Kostin,37,1999-05-05,22,RUS,"6' 3""",212,L,St. Louis Blues,C
8479639,Dylan Coghlan,52,1998-02-19,23,CAN,"6' 2""",206,R,Vegas Golden Knights,D
8476430,Tomas Jurco,13,1992-12-28,28,SVK,"6' 2""",197,L,Vegas Golden Knights,RW
8478106,Dylan Sikura,15,1995-06-01,25,CAN,"5' 11""",170,L,Vegas Golden Knights,C
8479348,Kale Clague,58,1998-06-05,22,CAN,"6' 0""",177,L,Los Angeles Kings,D
8476444,Christopher Gibson,33,1992-12-27,28,FIN,"6' 2""",217,L,Tampa Bay Lightning,G
8475809,Scott Wedgewood,41,1992-08-14,28,CAN,"6' 2""",207,L,New Jersey Devils,G
8478421,A.J. Greer,42,1996-12-14,24,CAN,"6' 3""",210,L,New Jersey Devils,LW
8480043,Timothy Liljegren,37,1999-04-30,22,SWE,"6' 0""",198,R,Toronto Maple Leafs,D
8473564,Michael Frolik,67,1988-02-17,33,CZE,"6' 1""",186,L,Montréal Canadiens,RW
8476316,Laurent Brossoit,30,1993-03-23,28,CAN,"6' 3""",204,L,Winnipeg Jets,G
8476415,Kyle Rau,37,1992-10-24,28,USA,"5' 8""",176,L,Minnesota Wild,C
8479252,Dan Renouf,2,1994-06-01,26,CAN,"6' 3""",198,L,Colorado Avalanche,D
8474889,Martin Jones,31,1990-01-10,31,CAN,"6' 4""",190,L,San Jose Sharks,G
8477335,Kyle Burroughs,88,1995-07-12,25,CAN,"6' 0""",193,R,Colorado Avalanche,D
8477932,Aaron Ekblad,5,1996-02-07,25,CAN,"6' 4""",215,R,Florida Panthers,D
8470147,Curtis McElhinney,35,1983-05-23,37,CAN,"6' 1""",210,L,Tampa Bay Lightning,G
8479984,Cal Foote,52,1998-12-13,22,USA,"6' 4""",227,R,Tampa Bay Lightning,D
8474564,Steven Stamkos,91,1990-02-07,31,CAN,"6' 1""",193,R,Tampa Bay Lightning,C
8474651,Braden Holtby,49,1989-09-16,31,CAN,"6' 2""",214,L,Vancouver Canucks,G
8475156,Mikko Koskinen,19,1988-07-18,32,FIN,"6' 7""",202,L,Edmonton Oilers,G
8478007,Elvis Merzlikins,90,1994-04-13,27,LVA,"6' 3""",185,L,Columbus Blue Jackets,G
8480448,Parker Kelly,45,1999-05-14,22,CAN,"5' 11""",168,L,Ottawa Senators,C
8475883,Frederik Andersen,31,1989-10-02,31,DNK,"6' 4""",238,L,Toronto Maple Leafs,G
8479366,Logan Brown,27,1998-03-05,23,USA,"6' 6""",218,L,Ottawa Senators,C
8479496,David Rittich,33,1992-08-19,28,CZE,"6' 3""",206,L,Toronto Maple Leafs,G
8478430,Oliver Kylington,58,1997-05-19,23,SWE,"6' 0""",183,L,Calgary Flames,D
8480005,Kristian Vesalainen,93,1999-06-01,21,FIN,"6' 3""",207,L,Winnipeg Jets,LW
8475278,Byron Froese,38,1991-03-12,30,CAN,"6' 1""",202,R,Calgary Flames,C
8477210,Buddy Robinson,53,1991-09-30,29,USA,"6' 6""",232,R,Calgary Flames,RW
8478467,Nicolas Meloche,53,1997-07-18,23,CAN,"6' 3""",205,R,San Jose Sharks,D
8477380,Jonny Brodzinski,76,1993-06-19,27,USA,"6' 1""",215,R,New York Rangers,C
8480280,Jeremy Swayman,1,1998-11-24,22,USA,"6' 2""",187,L,Boston Bruins,G
8473575,Semyon Varlamov,40,1988-04-27,33,RUS,"6' 2""",215,L,New York Islanders,G
8480226,Marian Studenic,67,1998-10-28,22,SVK,"6' 1""",164,L,New Jersey Devils,RW
8470880,Brian Elliott,37,1985-04-09,36,CAN,"6' 2""",209,L,Philadelphia Flyers,G
8477901,Daniel Carr,28,1991-11-01,29,CAN,"6' 0""",186,L,Washington Capitals,LW
8477970,Vitek Vanecek,41,1996-01-09,25,CZE,"6' 2""",187,L,Washington Capitals,G
8476966,Gemel Smith,46,1994-04-16,27,CAN,"5' 10""",203,L,Tampa Bay Lightning,C
8475246,Kevin Connauton,44,1990-02-23,31,CAN,"6' 2""",205,L,Florida Panthers,D
8476904,Chris Driedger,60,1994-05-18,26,CAN,"6' 4""",208,L,Florida Panthers,G
8478069,Daniel Walcott,85,1994-02-19,27,CAN,"6' 1""",175,L,Tampa Bay Lightning,LW
8471418,Anton Khudobin,35,1986-05-07,35,RUS,"5' 11""",195,L,Dallas Stars,G
8480769,Joel L'Esperance,38,1995-08-18,25,USA,"6' 2""",215,R,Dallas Stars,C
8476876,Malcolm Subban,30,1993-12-21,27,CAN,"6' 2""",215,L,Chicago Blackhawks,G
8476329,Travis Boyd,72,1993-09-14,27,USA,"6' 0""",190,R,Vancouver Canucks,C
8477937,Jake Virtanen,18,1996-08-17,24,CAN,"6' 1""",226,R,Vancouver Canucks,RW
8476454,Ryan Nugent-Hopkins,93,1993-04-12,28,CAN,"6' 0""",184,L,Edmonton Oilers,C
8481638,Joakim Nygard,10,1993-01-08,28,SWE,"6' 0""",179,L,Edmonton Oilers,LW
8477500,Bo Horvat,53,1995-04-05,26,CAN,"6' 0""",215,L,Vancouver Canucks,C
8477220,Nate Schmidt,88,1991-07-16,29,USA,"6' 0""",194,L,Vancouver Canucks,D
8482063,Marc Michaelis,56,1995-07-31,25,DEU,"5' 11""",187,L,Vancouver Canucks,LW
8478444,Brock Boeser,6,1997-02-25,24,USA,"6' 1""",208,R,Vancouver Canucks,RW
8476344,Tyler Graovac,44,1993-04-27,28,CAN,"6' 5""",208,L,Vancouver Canucks,C
8475179,Dmitry Kulikov,70,1990-10-29,30,RUS,"6' 1""",204,L,Edmonton Oilers,D
8479772,Zack MacEwen,71,1996-07-08,24,CAN,"6' 3""",205,R,Vancouver Canucks,C
8477353,Tyler Motte,64,1995-03-10,26,USA,"5' 10""",192,L,Vancouver Canucks,C
8474849,Antoine Roussel,26,1989-11-21,31,FRA,"5' 11""",199,L,Vancouver Canucks,LW
8476468,J.T. Miller,9,1993-03-14,28,USA,"6' 1""",218,L,Vancouver Canucks,C
8476871,Tanner Pearson,70,1992-08-10,28,CAN,"6' 1""",201,L,Vancouver Canucks,LW
8479986,Kole Lind,78,1998-10-16,22,CAN,"6' 1""",178,R,Vancouver Canucks,RW
8480800,Quinn Hughes,43,1999-10-14,21,USA,"5' 10""",180,L,Vancouver Canucks,D
8477963,Jayce Hawryluk,13,1996-01-01,25,CAN,"5' 11""",196,R,Vancouver Canucks,C
8474574,Tyler Myers,57,1990-02-01,31,CAN,"6' 8""",229,R,Vancouver Canucks,D
8480802,Ryan McLeod,71,1999-09-21,21,CAN,"6' 2""",207,L,Edmonton Oilers,C
8480803,Evan Bouchard,75,1999-10-20,21,CAN,"6' 3""",194,R,Edmonton Oilers,D
8478970,Jalen Chatfield,63,1996-05-15,25,USA,"6' 1""",188,R,Vancouver Canucks,D
8481535,Nils Hoglander,36,2000-12-20,20,SWE,"5' 9""",185,L,Vancouver Canucks,LW
8474091,Brandon Sutter,20,1989-02-14,32,CAN,"6' 3""",190,R,Vancouver Canucks,C
8476918,Jimmy Vesey,24,1993-05-26,27,USA,"6' 3""",202,L,Vancouver Canucks,LW
8477967,Thatcher Demko,35,1995-12-08,25,USA,"6' 4""",192,L,Vancouver Canucks,G
8471303,Alexander Edler,23,1986-04-21,35,SWE,"6' 3""",212,L,Vancouver Canucks,D
8474612,Travis Hamonic,27,1990-08-16,30,CAN,"6' 2""",205,R,Vancouver Canucks,D
8479355,Olli Juolevi,48,1998-05-05,23,FIN,"6' 2""",182,L,Vancouver Canucks,D
8474068,Kyle Turris,8,1989-08-14,31,CAN,"6' 1""",190,R,Edmonton Oilers,C
8478146,Matthew Highmore,15,1996-02-27,25,CAN,"5' 11""",188,L,Vancouver Canucks,C
8480056,Jack Rathbone,3,1999-05-20,21,USA,"5' 10""",177,L,Vancouver Canucks,D
8479379,Givani Smith,48,1998-02-27,23,CAN,"6' 2""",210,L,Detroit Red Wings,RW
8471306,Thomas Greiss,29,1986-01-29,35,DEU,"6' 2""",232,L,Detroit Red Wings,G
8479945,Gavin Bayreuther,7,1994-05-12,27,USA,"6' 1""",195,L,Columbus Blue Jackets,D
8480813,Joe Veleno,90,2000-01-13,21,CAN,"6' 1""",198,L,Detroit Red Wings,C
8477343,Tyler Lewington,2,1994-12-05,26,CAN,"6' 2""",200,R,Nashville Predators,D
8480466,Joey Keane,44,1999-07-02,21,USA,"6' 0""",187,R,Carolina Hurricanes,D
8475213,Drew Shore,29,1991-01-29,30,USA,"6' 2""",209,R,Carolina Hurricanes,C
8475852,Petr Mrazek,34,1992-02-14,29,CZE,"6' 1""",190,L,Carolina Hurricanes,G
8477446,Michael McCarron,47,1995-03-07,26,USA,"6' 6""",232,R,Nashville Predators,RW
8477046,Joakim Ryan,33,1993-06-17,27,USA,"5' 11""",185,L,Carolina Hurricanes,D
8471469,Pekka Rinne,35,1982-11-03,38,FIN,"6' 5""",217,L,Nashville Predators,G
8479514,Rem Pitlick,16,1997-04-02,24,CAN,"5' 11""",196,L,Nashville Predators,C
8479671,Mathieu Olivier,25,1997-02-11,24,USA,"6' 2""",210,R,Nashville Predators,RW
8480051,Cayden Primeau,30,1999-08-11,21,USA,"6' 2""",209,L,Montréal Canadiens,G
8476474,Stefan Noesen,26,1993-02-12,28,USA,"6' 1""",205,R,Toronto Maple Leafs,RW
8478056,Clark Bishop,62,1996-03-29,25,CAN,"6' 1""",199,L,Ottawa Senators,C
8476341,Anton Forsberg,31,1992-11-27,28,SWE,"6' 2""",176,L,Ottawa Senators,G
8470966,Mark Giordano,5,1983-10-03,37,CAN,"6' 1""",200,L,Calgary Flames,D
8474628,Michael Stone,26,1990-06-07,30,CAN,"6' 3""",210,R,Calgary Flames,D
8471774,Alex Stalock,32,1987-07-28,33,USA,"5' 11""",170,L,Edmonton Oilers,G
8476326,Josh Archibald,15,1992-10-06,28,CAN,"5' 10""",176,R,Edmonton Oilers,RW
8477934,Leon Draisaitl,29,1995-10-27,25,DEU,"6' 2""",208,L,Edmonton Oilers,C
8479977,Kailer Yamamoto,56,1998-09-29,22,USA,"5' 8""",153,R,Edmonton Oilers,RW
8474589,Tyler Ennis,63,1989-10-06,31,CAN,"5' 9""",161,L,Edmonton Oilers,C
8476410,Josh Leivo,27,1993-05-26,27,CAN,"6' 2""",192,R,Calgary Flames,LW
8481813,Gaetan Haas,91,1992-01-31,29,CHE,"6' 0""",181,R,Edmonton Oilers,C
8479346,Dillon Dube,29,1998-07-20,22,CAN,"5' 11""",187,L,Calgary Flames,C
8474150,Mikael Backlund,11,1989-03-17,32,SWE,"6' 0""",200,L,Calgary Flames,C
8479344,Jesse Puljujarvi,13,1998-05-07,23,FIN,"6' 4""",201,R,Edmonton Oilers,RW
8480946,Dominik Kahun,21,1995-07-02,25,DEU,"5' 11""",175,L,Edmonton Oilers,C
8478452,Caleb Jones,82,1997-06-06,23,USA,"6' 1""",194,L,Edmonton Oilers,D
8478397,Rasmus Andersson,4,1996-10-27,24,SWE,"6' 1""",214,R,Calgary Flames,D
8478451,Ethan Bear,74,1997-06-26,23,CAN,"5' 11""",197,R,Edmonton Oilers,D
8475163,Alex Chiasson,39,1990-10-01,30,CAN,"6' 4""",208,R,Edmonton Oilers,RW
8478396,Noah Hanifin,55,1997-01-25,24,USA,"6' 3""",215,L,Calgary Flames,D
8478233,Andrew Mangiapane,88,1996-04-04,25,CAN,"5' 10""",184,L,Calgary Flames,LW
8474593,Jacob Markstrom,25,1990-01-31,31,SWE,"6' 6""",206,L,Calgary Flames,G
8469608,Mike Smith,41,1982-03-22,39,CAN,"6' 5""",220,L,Edmonton Oilers,G
8475807,Joakim Nordstrom,20,1992-02-25,29,SWE,"6' 1""",194,L,Calgary Flames,C
8471729,Kris Russell,4,1987-05-02,34,CAN,"5' 10""",170,L,Edmonton Oilers,D
8471707,James Neal,18,1987-09-03,33,CAN,"6' 3""",212,L,Edmonton Oilers,LW
8476439,Brett Ritchie,24,1993-07-01,27,CAN,"6' 4""",220,R,Calgary Flames,RW
8476913,Devin Shore,14,1994-07-19,26,CAN,"6' 1""",206,L,Edmonton Oilers,C
8476915,Jujhar Khaira,16,1994-08-13,26,CAN,"6' 4""",212,L,Edmonton Oilers,LW
8476457,Adam Larsson,6,1992-11-12,28,SWE,"6' 3""",208,R,Edmonton Oilers,D
8477498,Darnell Nurse,25,1995-02-04,26,CAN,"6' 4""",221,L,Edmonton Oilers,D
8475178,Zack Kassian,44,1991-01-24,30,CAN,"6' 3""",211,R,Edmonton Oilers,RW
8479976,Juuso Valimaki,6,1998-10-06,22,FIN,"6' 2""",212,L,Calgary Flames,D
8476300,Nikita Nesterov,89,1993-03-28,28,RUS,"5' 11""",191,L,Calgary Flames,D
8478402,Connor McDavid,97,1997-01-13,24,CAN,"6' 1""",193,L,Edmonton Oilers,C
8476346,Johnny Gaudreau,13,1993-08-13,27,USA,"5' 9""",165,L,Calgary Flames,LW
8479314,Matthew Tkachuk,19,1997-12-11,23,USA,"6' 2""",202,L,Calgary Flames,LW
8475690,Christopher Tanev,8,1989-12-20,31,CAN,"6' 2""",197,R,Calgary Flames,D
8475197,Tyson Barrie,22,1991-07-26,29,CAN,"5' 11""",197,R,Edmonton Oilers,D
8473473,Milan Lucic,17,1988-06-07,32,CAN,"6' 3""",231,L,Calgary Flames,LW
8477497,Sean Monahan,23,1994-10-12,26,CAN,"6' 2""",200,L,Calgary Flames,C
8478585,Derek Ryan,10,1986-12-29,34,USA,"5' 10""",185,R,Calgary Flames,C
8477496,Elias Lindholm,28,1994-12-02,26,SWE,"6' 1""",195,R,Calgary Flames,C
